id,nearc4,educ,black,smsa,south,exper,lwage,expersq,expersq_100
4538,0,16,0,0,0,9,6.549650669,81,0.81
4539,0,16,0,0,1,5,5.926926136,25,0.25
4540,0,13,0,0,1,5,5.926926136,25,0.25
4541,0,12,0,0,1,15,5.897153854,225,2.25
4543,0,12,1,1,1,11,5.393627644,121,1.21
4548,0,16,1,1,1,9,6.431331158,81,0.81
4551,0,11,1,0,1,14,5.926926136,196,1.96
4552,0,16,1,0,1,4,5.831882477,16,0.16
4553,0,16,1,0,1,2,5.940171242,4,0.04
4554,0,11,0,1,1,15,5.56068182,225,2.25
4557,0,8,1,1,1,16,6.192362309,256,2.56
4558,0,11,1,1,1,9,6.070737839,81,0.81
4560,0,11,1,1,1,10,5.899897575,100,1
4562,0,14,1,1,1,13,5.54907608,169,1.69
4564,0,14,0,1,1,6,6.24027586,36,0.36
4565,0,15,0,1,1,10,5.662960529,100,1
4567,0,18,0,1,1,6,6.763885021,36,0.36
4568,0,12,0,1,1,7,6.070737839,49,0.49
4569,0,1,0,1,1,22,6.214608192,484,4.84
4572,0,16,0,1,1,2,6.306275368,4,0.04
4573,0,12,0,1,1,11,5.991464615,121,1.21
4574,0,9,0,1,1,15,6.070737839,225,2.25
4579,0,13,0,0,1,5,5.926926136,25,0.25
4580,0,12,0,1,1,14,6.304448605,196,1.96
4584,0,12,0,0,1,6,5.926926136,36,0.36
4586,0,14,0,0,1,5,6.214608192,25,0.25
4587,0,16,0,0,1,2,5.872117996,4,0.04
4589,0,12,0,1,0,11,6.396929741,121,1.21
4590,0,12,0,1,1,16,6.47697258,256,2.56
4591,0,12,0,1,1,14,6.742880821,196,1.96
4592,0,12,0,1,1,9,5.783825397,81,0.81
4593,1,12,1,0,1,15,5.666426659,225,2.25
4594,1,14,1,0,1,4,6.12468338,16,0.16
4596,1,14,1,1,1,9,6.566672325,81,0.81
4601,1,13,0,0,1,15,6.023447514,225,2.25
4603,1,16,1,1,1,3,6.475432873,9,0.09
4606,1,13,0,1,1,7,6.450470448,49,0.49
4607,1,16,0,0,1,6,6.580639362,36,0.36
4609,1,12,0,1,1,14,6.816735744,196,1.96
4610,1,13,0,0,1,7,5.926926136,49,0.49
4611,1,18,0,1,1,3,6.383506775,9,0.09
4616,0,16,0,0,1,10,6.638567924,100,1
4617,0,12,0,0,1,8,6.214608192,64,0.64
4622,0,11,1,1,0,8,5.616771221,64,0.64
4623,0,10,1,1,0,8,5.56068182,64,0.64
4624,0,16,0,0,1,6,6.869014263,36,0.36
4625,0,12,1,0,1,10,6.43775177,100,1
4626,0,12,1,0,1,8,5.808142662,64,0.64
4627,0,12,1,0,1,11,6.43775177,121,1.21
4628,0,10,1,0,1,8,5.52146101,64,0.64
4629,0,12,1,0,1,16,5.883322239,256,2.56
4631,0,12,1,0,1,16,6.309918404,256,2.56
4632,0,12,1,0,1,6,5.998936653,36,0.36
4635,0,11,1,1,0,9,6.137727261,81,0.81
4637,0,12,1,0,1,6,5.981414318,36,0.36
4639,0,12,1,0,1,6,5.627621174,36,0.36
4642,0,14,1,0,1,7,5.991464615,49,0.49
4643,0,16,1,0,1,2,6.028278351,4,0.04
4644,0,12,1,0,1,15,6.135564804,225,2.25
4645,0,18,0,0,1,9,7.273786545,81,0.81
4648,0,4,1,0,1,17,4.828313828,289,2.89
4650,0,10,1,0,1,18,5.298317432,324,3.24
4654,0,10,1,0,1,15,5.703782558,225,2.25
4655,0,10,1,0,1,16,6.255750179,256,2.56
4656,0,13,1,1,1,6,5.583496094,36,0.36
4657,0,11,1,0,1,9,5.783825397,81,0.81
4659,0,9,1,1,1,15,5.857933044,225,2.25
4660,0,9,1,0,1,19,5.828945637,361,3.61
4661,0,13,1,0,1,6,6.43775177,36,0.36
4662,0,10,0,0,1,13,5.365975857,169,1.69
4663,0,12,0,0,1,10,6.533788681,100,1
4664,0,8,0,1,1,18,5.616771221,324,3.24
4666,0,10,0,0,1,16,6.12468338,256,2.56
4668,0,12,1,1,1,8,6.421622276,64,0.64
4671,0,16,1,1,0,3,6.595780373,9,0.09
4672,0,12,1,0,1,8,5.09375,64,0.64
4673,0,8,1,0,1,10,5.56068182,100,1
4674,0,11,0,0,1,10,6.198478699,100,1
4675,0,12,1,1,0,8,6.354370117,64,0.64
4678,0,12,1,1,0,7,6.234410763,49,0.49
4680,0,8,1,1,1,12,6.336825848,144,1.44
4682,0,9,1,0,1,14,6.244166851,196,1.96
4683,0,8,1,1,0,11,6.154858112,121,1.21
4684,0,13,1,0,1,8,5.814130306,64,0.64
4686,0,12,1,0,1,10,6.175867081,100,1
4687,0,12,1,0,1,8,6.464588165,64,0.64
4688,0,10,1,0,1,9,6.350885868,81,0.81
4692,0,6,1,0,1,20,5.752572536,400,4
4693,0,11,1,1,1,13,5.886104107,169,1.69
4696,0,12,1,1,1,7,5.826000214,49,0.49
4697,0,13,0,0,1,7,5.991464615,49,0.49
4698,0,15,0,0,1,3,5.703782558,9,0.09
4699,0,10,0,0,1,18,6.363028049,324,3.24
4700,0,14,0,0,1,4,5.771440983,16,0.16
4701,0,12,1,1,0,8,6.163314819,64,0.64
4702,0,7,1,1,0,12,6.098074436,144,1.44
4704,0,6,1,0,1,13,5.703782558,169,1.69
4711,0,10,1,0,1,11,5.529428959,121,1.21
4712,0,12,1,0,1,7,6.037870884,49,0.49
4713,0,6,1,0,1,22,5.758901596,484,4.84
4715,0,16,0,0,1,7,6.315358162,49,0.49
4716,0,18,0,0,1,7,6.580639362,49,0.49
4721,0,13,0,0,1,6,6.591673851,36,0.36
4722,0,12,0,1,1,7,5.749392986,49,0.49
4723,0,9,0,0,1,12,5.393627644,144,1.44
4724,1,8,1,0,1,11,5.459585667,121,1.21
4730,1,9,1,0,1,12,5.808142662,144,1.44
4731,1,11,1,0,1,9,5.808142662,81,0.81
4733,1,11,1,0,1,13,5.808142662,169,1.69
4734,1,12,1,0,1,10,5.940171242,100,1
4735,1,12,1,0,1,8,5.966146946,64,0.64
4736,1,5,1,0,1,23,5.52146101,529,5.29
4738,1,17,1,1,1,4,6.511745453,16,0.16
4739,1,16,1,1,1,4,6.180016518,16,0.16
4740,1,16,1,1,1,3,6.645091057,9,0.09
4743,1,4,1,1,1,15,5.783825397,225,2.25
4744,1,11,1,0,1,13,6.142037392,169,1.69
4748,1,14,0,0,1,4,5.857933044,16,0.16
4749,1,12,1,1,1,8,5.926926136,64,0.64
4752,1,5,0,0,1,16,5.703782558,256,2.56
4756,1,16,1,1,1,3,6.163314819,9,0.09
4757,1,12,1,1,0,9,6.269096375,81,0.81
4758,1,10,1,0,1,10,6.24027586,100,1
4759,1,12,1,1,0,9,6.098074436,81,0.81
4760,1,11,1,0,1,12,5.579730034,144,1.44
4761,1,12,1,0,1,9,5.56068182,81,0.81
4763,1,9,1,1,1,9,5.762051582,81,0.81
4764,0,12,0,0,1,8,6.439350605,64,0.64
4765,0,11,0,0,1,8,5.991464615,64,0.64
4766,0,14,0,1,1,4,5.934894085,16,0.16
4768,0,16,0,0,1,7,6.688354492,49,0.49
4769,0,16,0,0,1,3,6.102558613,9,0.09
4771,0,15,0,0,1,7,5.765191078,49,0.49
4772,0,8,0,0,1,16,5.993961334,256,2.56
4773,0,9,0,1,1,12,6.082219124,144,1.44
4774,0,10,0,1,1,8,6.0330863,64,0.64
4775,0,10,0,0,1,9,5.926926136,81,0.81
4776,0,16,0,1,1,8,6.423246861,64,0.64
4777,0,12,0,1,1,10,5.869297028,100,1
4778,0,18,0,1,1,4,6.052089214,16,0.16
4779,0,12,0,0,1,8,5.579730034,64,0.64
4784,0,14,0,1,1,4,6.054439545,16,0.16
4786,0,12,0,0,1,7,5.52146101,49,0.49
4787,0,17,0,1,1,2,6.327936649,4,0.04
4789,0,12,0,0,1,11,5.666426659,121,1.21
4790,0,16,0,0,1,4,5.973809719,16,0.16
4791,0,12,0,1,1,8,6.357842445,64,0.64
4793,0,17,0,0,1,9,5.846438885,81,0.81
4794,0,16,0,1,1,6,7.156176567,36,0.36
4795,1,17,0,1,0,5,6.762729645,25,0.25
4796,1,14,0,1,1,4,6.023447514,16,0.16
4799,1,6,0,1,0,17,5.416100502,289,2.89
4803,1,14,0,1,0,7,6.001414776,49,0.49
4804,1,12,0,1,1,13,6.580639362,169,1.69
4805,1,12,0,1,1,12,6.357842445,144,1.44
4806,1,12,0,0,1,8,6.214608192,64,0.64
4808,1,12,0,0,1,11,5.52146101,121,1.21
4810,1,12,0,0,1,8,5.043425083,64,0.64
4811,1,12,0,0,1,9,6.006353378,81,0.81
4818,0,12,1,1,1,15,5.857933044,225,2.25
4819,0,12,1,1,1,8,6.135564804,64,0.64
4821,0,10,0,1,1,18,6.214608192,324,3.24
4822,0,16,0,1,1,8,6.740519524,64,0.64
4823,0,12,0,1,1,11,6.357842445,121,1.21
4824,0,16,0,1,1,6,5.991464615,36,0.36
4827,0,11,0,0,0,17,6.608000755,289,2.89
4831,0,14,0,1,1,5,5.857933044,25,0.25
4832,0,12,0,1,1,8,6.082219124,64,0.64
4833,0,13,0,1,1,6,6.588926315,36,0.36
4834,0,11,0,1,1,8,6.877295971,64,0.64
4837,0,16,0,1,1,8,6.621405602,64,0.64
4838,0,18,0,1,1,6,6.357842445,36,0.36
4840,0,16,0,0,1,8,6.001414776,64,0.64
4841,0,12,0,0,1,12,6.423246861,144,1.44
4842,0,16,0,0,1,3,5.438079357,9,0.09
4843,0,12,0,0,1,6,4.955827236,36,0.36
4844,0,18,0,0,1,6,5.953243256,36,0.36
4845,0,12,0,1,1,9,5.953243256,81,0.81
4849,0,12,0,0,1,6,6.045005322,36,0.36
4851,0,12,1,0,0,9,6.47697258,81,0.81
4854,0,8,1,0,1,16,5.438079357,256,2.56
4857,0,15,0,0,1,9,6.510258198,81,0.81
4860,0,18,1,1,1,3,5.869297028,9,0.09
4861,0,13,1,0,1,7,5.52146101,49,0.49
4862,0,11,1,0,1,14,5.703782558,196,1.96
4863,0,12,1,0,1,6,5.991464615,36,0.36
4864,0,7,1,0,1,21,5.703782558,441,4.41
4865,0,13,1,0,1,8,6.13122654,64,0.64
4866,0,12,1,1,0,9,6.068425655,81,0.81
4868,0,11,1,0,1,9,5.52146101,81,0.81
4869,0,5,0,1,1,17,5.752572536,289,2.89
4870,0,12,0,0,1,10,6.43775177,100,1
4871,0,10,0,0,1,10,6.214608192,100,1
4872,0,12,0,0,1,9,5.802118301,81,0.81
4873,0,12,0,0,1,10,6.371612072,100,1
4875,0,13,1,0,1,9,5.768321037,81,0.81
4877,0,11,1,0,1,11,5.703782558,121,1.21
4879,0,16,0,0,1,10,6.603943825,100,1
4880,0,12,1,0,1,12,5.953243256,144,1.44
4881,0,13,1,0,1,7,6.463029385,49,0.49
4882,0,5,1,0,1,21,5.783825397,441,4.41
4883,0,12,1,0,1,6,6.006353378,36,0.36
4886,0,6,1,0,1,20,5.703782558,400,4
4887,0,7,1,0,1,16,5.170484066,256,2.56
4888,0,11,1,0,1,10,6.109247684,100,1
4889,0,10,1,0,1,8,5.676753998,64,0.64
4890,0,12,0,0,1,9,6.685861111,81,0.81
4892,0,9,1,0,1,12,5.926926136,144,1.44
4894,0,10,1,0,1,8,5.438079357,64,0.64
4895,0,13,1,0,1,14,6.282266617,196,1.96
4896,0,7,1,0,1,18,6.045005322,324,3.24
4898,0,10,0,0,1,11,5.888877869,121,1.21
4899,0,9,0,0,1,12,5.703782558,144,1.44
4902,0,12,0,0,1,10,6.32435894,100,1
4903,0,16,1,0,1,6,6.152732849,36,0.36
4905,0,12,0,0,1,16,6.186208725,256,2.56
4906,0,12,0,0,1,8,6.396929741,64,0.64
4908,0,11,1,0,1,17,5.894402981,289,2.89
4910,0,10,1,1,1,8,5.298317432,64,0.64
4911,0,8,1,0,1,16,4.955827236,256,2.56
4912,0,12,0,0,1,15,6.104793072,225,2.25
4916,0,11,1,0,1,12,5.703782558,144,1.44
4918,0,12,0,1,0,13,6.559615135,169,1.69
4919,0,12,0,1,0,8,6.280395985,64,0.64
4920,0,13,1,0,1,10,5.56068182,100,1
4923,0,12,1,1,0,8,6.514712811,64,0.64
4924,0,7,1,0,1,18,5.56068182,324,3.24
4926,0,10,1,0,1,18,5.703782558,324,3.24
4928,0,16,0,1,1,5,7.102499485,25,0.25
4929,0,17,0,0,1,5,6.357842445,25,0.25
4930,0,14,1,0,1,7,5.52146101,49,0.49
4932,0,10,1,1,0,14,5.976350784,196,1.96
4934,0,8,1,0,1,10,5.616771221,100,1
4938,0,9,1,0,1,17,5.416100502,289,2.89
4940,0,7,1,0,1,12,5.616771221,144,1.44
4943,0,9,1,0,1,15,5.874930859,225,2.25
4944,0,12,1,1,0,7,6.785587788,49,0.49
4945,0,16,1,1,1,2,5.257495403,4,0.04
4946,0,7,1,0,1,16,6.040254593,256,2.56
4947,0,7,1,0,1,20,5.926926136,400,4
4948,0,7,1,0,1,18,5.897153854,324,3.24
4949,0,12,0,0,1,8,5.991464615,64,0.64
4950,0,12,1,1,1,8,5.866467953,64,0.64
4952,0,13,0,0,1,10,5.703782558,100,1
4953,0,15,0,1,1,4,6.030685425,16,0.16
4955,0,11,1,0,1,9,6.396929741,81,0.81
4957,0,13,1,1,0,10,6.880383968,100,1
4959,0,5,1,0,1,18,5.438079357,324,3.24
4960,0,12,1,0,1,9,5.739792824,81,0.81
4961,0,8,1,0,1,17,5.613128185,289,2.89
4963,0,11,1,1,0,10,5.991464615,100,1
4964,0,8,1,0,1,12,5.298317432,144,1.44
4965,0,13,1,0,1,7,6.075345993,49,0.49
4969,0,6,1,0,1,17,5.438079357,289,2.89
4970,0,6,1,1,0,18,6.59441328,324,3.24
4972,0,10,1,0,1,17,5.59842205,289,2.89
4973,0,8,1,0,1,12,5.170484066,144,1.44
4974,0,12,1,0,1,7,5.52146101,49,0.49
4975,0,10,1,0,1,14,5.808142662,196,1.96
4976,0,12,1,1,0,7,6.082219124,49,0.49
4978,0,16,1,1,1,4,6.059123039,16,0.16
4979,0,16,0,1,1,7,6.606650352,49,0.49
4981,0,12,1,1,0,8,6.551080227,64,0.64
4983,0,12,1,0,1,6,5.501258373,36,0.36
4984,0,12,1,0,1,8,5.438079357,64,0.64
4986,0,15,1,0,1,8,5.609471798,64,0.64
4987,0,14,1,1,0,8,6.448889256,64,0.64
4988,0,16,1,1,0,3,5.666426659,9,0.09
4990,0,8,1,0,1,18,5.703782558,324,3.24
4991,0,10,1,0,1,13,5.438079357,169,1.69
4992,0,8,1,0,1,16,5.978885651,256,2.56
4994,0,9,1,0,1,9,6.349139214,81,0.81
4995,0,17,1,1,0,7,6.43775177,49,0.49
4996,0,16,1,1,0,3,6.309918404,9,0.09
4997,0,9,1,0,1,11,5.52146101,121,1.21
4998,0,8,0,0,1,13,5.894402981,169,1.69
4999,0,14,1,0,1,14,4.60517025,196,1.96
5001,0,12,1,1,0,15,5.857933044,225,2.25
5003,0,10,1,0,1,9,5.669880867,81,0.81
5004,0,4,1,0,1,22,5.52146101,484,4.84
5008,0,8,1,1,1,19,6.72503376,361,3.61
5009,0,10,1,1,1,9,6.075345993,81,0.81
5011,0,12,1,1,0,9,5.808142662,81,0.81
5012,0,12,0,0,1,8,5.723585129,64,0.64
5013,0,18,0,0,1,9,6.350885868,81,0.81
5018,0,12,0,1,1,7,5.662960529,49,0.49
5020,0,12,1,1,1,10,6.137727261,100,1
5021,0,12,0,0,1,16,5.963579178,256,2.56
5022,0,16,0,0,1,10,7.008505344,100,1
5024,0,16,0,1,1,2,5.501258373,4,0.04
5028,0,12,0,1,1,7,5.880533218,49,0.49
5030,0,8,0,1,1,20,5.877735615,400,4
5031,0,12,1,0,1,12,5.991464615,144,1.44
5033,0,10,0,0,1,9,5.703782558,81,0.81
5036,0,16,0,1,1,5,6.315358162,25,0.25
5037,0,8,0,0,1,17,5.703782558,289,2.89
5039,0,7,0,1,1,17,6.109247684,289,2.89
5040,0,12,0,0,1,7,6.013715267,49,0.49
5046,0,14,0,1,1,4,5.52146101,16,0.16
5048,0,16,0,1,1,2,5.820083141,4,0.04
5051,0,16,0,1,1,2,5.634789467,4,0.04
5052,0,13,0,1,1,5,6.259581566,25,0.25
5053,0,16,0,1,1,4,6.24027586,16,0.16
5054,0,14,0,1,1,11,6.53813982,121,1.21
5055,0,16,0,0,0,5,6.052089214,25,0.25
5056,0,13,0,1,1,5,5.888877869,25,0.25
5058,0,12,0,0,0,6,6.295266151,36,0.36
5059,0,12,0,1,1,14,6.645091057,196,1.96
5060,0,12,0,1,1,7,6.224558353,49,0.49
5061,0,17,0,1,1,2,6.38181591,4,0.04
5062,0,16,0,1,1,3,6.037870884,9,0.09
5064,0,16,0,1,1,4,5.926926136,16,0.16
5068,0,17,0,1,1,3,5.910796642,9,0.09
5069,0,11,0,1,1,9,6.082219124,81,0.81
5071,0,17,0,1,0,6,6.428105354,36,0.36
5073,0,16,0,1,1,11,6.453625202,121,1.21
5074,0,12,0,1,1,8,6.214608192,64,0.64
5075,0,12,0,1,1,14,6.774223804,196,1.96
5076,0,17,0,1,1,11,6.453625202,121,1.21
5078,0,14,0,0,0,4,5.746203423,16,0.16
5081,0,15,0,0,1,3,5.857933044,9,0.09
5082,0,9,0,0,1,9,6.753437996,81,0.81
5083,0,11,1,0,1,14,5.298317432,196,1.96
5084,0,12,1,1,0,6,5.948034763,36,0.36
5088,0,12,1,0,1,12,5.501258373,144,1.44
5089,0,12,1,0,1,14,6.694561958,196,1.96
5091,0,18,1,0,1,9,6.135564804,81,0.81
5092,0,16,1,0,1,7,6.357842445,49,0.49
5097,0,17,1,1,0,8,6.226536751,64,0.64
5098,0,17,0,0,1,5,6.869014263,25,0.25
5099,0,16,0,1,1,4,6.610695839,16,0.16
5100,0,12,0,1,1,6,6.109247684,36,0.36
5102,0,11,1,0,1,10,6.165417671,100,1
5103,0,9,1,0,1,10,4.812184334,100,1
5104,0,11,1,1,1,15,6.677083492,225,2.25
5106,0,10,1,0,1,9,5.298317432,81,0.81
5107,0,14,0,0,1,12,6.135564804,144,1.44
5108,0,10,0,0,1,13,5.416100502,169,1.69
5116,0,13,0,1,1,9,6.357842445,81,0.81
5120,0,8,1,0,1,18,5.192956924,324,3.24
5121,0,9,1,0,0,16,5.783825397,256,2.56
5122,0,7,1,0,1,15,6.013715267,225,2.25
5123,0,10,1,0,1,9,5.298317432,81,0.81
5124,0,16,0,0,1,7,6.289715767,49,0.49
5126,0,16,0,0,1,6,5.869297028,36,0.36
5131,0,11,0,0,1,11,5.52146101,121,1.21
5139,0,16,0,0,1,6,6.54102993,36,0.36
5140,0,12,0,0,1,10,6.040254593,100,1
5142,0,12,0,1,1,15,5.90263319,225,2.25
5143,0,11,0,0,1,7,5.860786438,49,0.49
5144,0,16,0,1,1,9,6.816735744,81,0.81
5145,0,13,0,0,1,9,6.802394867,81,0.81
5146,0,7,0,0,1,13,5.703782558,169,1.69
5149,0,10,0,0,1,11,5.726847649,121,1.21
5151,0,7,0,1,1,14,6.163314819,196,1.96
5152,0,11,1,0,1,11,5.828945637,121,1.21
5153,0,9,1,1,1,14,6.137727261,196,1.96
5159,0,12,1,0,1,12,5.298317432,144,1.44
5161,0,15,1,0,1,3,5.752572536,9,0.09
5162,0,16,1,0,1,8,6.43775177,64,0.64
5163,0,12,1,0,1,12,5.537334442,144,1.44
5165,0,9,0,0,1,12,6.109247684,144,1.44
5166,0,12,1,0,1,6,5.926926136,36,0.36
5168,0,12,1,1,0,8,5.703782558,64,0.64
5171,0,12,1,0,1,8,5.897153854,64,0.64
5173,0,18,1,1,0,3,6.620073318,9,0.09
5174,0,15,1,1,1,7,6.378426075,49,0.49
5176,0,10,1,1,1,15,5.579730034,225,2.25
5177,0,9,1,1,1,10,5.703782558,100,1
5179,0,6,1,0,1,21,5.966146946,441,4.41
5184,0,10,0,0,1,15,6.214608192,225,2.25
5185,0,12,0,0,1,11,6.109247684,121,1.21
5186,0,12,0,0,1,9,5.572154045,81,0.81
5187,0,14,0,0,1,7,6.068425655,49,0.49
5193,0,10,1,0,1,14,5.257495403,196,1.96
5196,0,14,0,0,1,14,6.720220089,196,1.96
5199,1,16,1,1,1,8,6.24027586,64,0.64
5200,1,13,1,1,0,11,6.270988464,121,1.21
5204,1,16,1,0,1,4,5.953243256,16,0.16
5206,1,13,0,0,1,8,6.214608192,64,0.64
5210,1,15,0,1,1,8,6.568078041,64,0.64
5211,1,16,0,1,1,5,6.156979084,25,0.25
5212,1,12,1,0,1,6,6.152732849,36,0.36
5213,1,13,1,1,0,6,6.023447514,36,0.36
5218,1,12,0,0,1,7,5.814130306,49,0.49
5219,1,13,0,1,1,15,6.175867081,225,2.25
5220,1,12,0,0,1,6,6.214608192,36,0.36
5221,1,12,0,0,1,13,6.569481373,169,1.69
5225,1,13,1,0,1,7,6.26339817,49,0.49
